Day in 2023,Sea Level,Water Temperature,Air Temperature,Barometric Pressure
94.45833333,1.421,21.5,20.4,1015.6
94.5,1.228,21.5,19.6,1015.8
94.54166667,0.959,21.5,19.2,1015.4
94.58333333,0.697,21.5,18.7,1015.2
94.625,0.504,21.5,18.4,1014.8
94.66666667,0.415,21.6,18.2,1014.4
94.70833333,0.471,21.5,17.8,1013.7
94.75,0.67,21.5,17.3,1013.5
94.79166667,0.95,21.5,17.9,1013.8
94.83333333,1.241,21.5,17.1,1014
94.875,1.47,21.5,17.4,1014.4
94.91666667,1.582,21.5,19.8,1015
94.95833333,1.55,21.5,21,1014.8
95,1.355,21.5,21.4,1014.6
95.04166667,1.06,21.6,21.3,1014.2
95.08333333,0.746,21.6,21.9,1013.7
95.125,0.501,21.7,21.8,1012.8
95.16666667,0.375,21.7,21.7,1012
95.20833333,0.381,21.8,21.7,1011.5
95.25,0.542,21.8,21.8,1010.8
95.29166667,0.828,21.9,21.8,1010.8
95.33333333,1.146,21.8,21.6,1010.8
95.375,1.42,21.8,21.2,1010.8
95.41666667,1.59,21.7,20.6,1011.1
95.45833333,1.618,21.6,20.5,1011.3
95.5,1.495,21.6,20,1011
95.54166667,1.248,21.6,19.8,1010.5
95.58333333,0.95,21.6,19.6,1009.7
95.625,0.683,21.6,19.8,1009
95.66666667,0.513,21.6,19.7,1008.3
95.70833333,0.463,21.6,19.8,1007.7
95.75,0.578,21.6,19.5,1007.1
95.79166667,0.807,21.6,19.7,1006.6
95.83333333,1.102,21.7,19.7,1006.3
95.875,1.393,21.7,19.9,1006.2
95.91666667,1.581,21.6,20.6,1006
95.95833333,1.635,21.5,20.2,1006.4
96,1.54,21.5,19.8,1005.7
96.04166667,1.316,21.5,19.7,1004.7
96.08333333,1.033,21.5,19.5,1002.3
96.125,0.765,21.6,19.8,1000.5
96.16666667,0.582,21.7,20.7,999.1
96.20833333,0.517,21.8,21.4,998.6
96.25,0.61,21.8,21.7,997.1
96.29166667,0.837,21.8,21.6,997
96.33333333,1.136,21.7,21.5,997.6
96.375,1.448,21.7,21.7,996.8
96.41666667,1.667,21.7,17,997.9
96.45833333,1.779,21.7,18.2,998.4
96.5,1.748,21.6,18.9,998
96.54166667,1.543,21.6,19.4,998.6
96.58333333,1.241,21.5,18.4,998.6
96.625,0.942,21.5,18.5,998.1
96.66666667,0.695,21.5,18.4,997.3
96.70833333,0.561,21.5,18.7,996.1
96.75,0.564,21.4,18.3,996.1
96.79166667,0.707,21.4,18,996.1
96.83333333,0.958,21.5,17.9,996.3
96.875,1.239,21.5,18,996.8
96.91666667,1.476,21.3,18.7,997.6
96.95833333,1.613,21.3,19.5,998
97,1.612,21.3,20.6,998.3
97.04166667,1.472,21.2,21.5,998.4
97.08333333,1.225,21.2,21.8,998.1
97.125,0.946,21.3,21.7,997.8
97.16666667,0.713,21.2,21.7,998
97.20833333,0.579,21.3,21.7,998.1
97.25,0.577,21.5,22,998.5
97.29166667,0.727,21.5,21.3,998.8
97.33333333,0.994,21.4,20.6,999.5
97.375,1.305,21.4,20,999.8
97.41666667,1.593,21.2,19.7,1000.5
97.45833333,1.775,21.1,19.4,1000.7
97.5,1.828,21.1,19.1,1000.8
97.54166667,1.715,21,18.9,1001.1
97.58333333,1.472,21,18.4,1001.4
97.625,1.167,20.9,18,1000.8
97.66666667,0.865,20.9,17.2,1000.5
97.70833333,0.641,20.6,17,1000.5
97.75,0.544,20.8,17.3,1001.2
97.79166667,0.574,20.6,16.9,1001.5
97.83333333,0.737,20.7,16.7,1001.8
97.875,0.985,20.3,16,1002.7
97.91666667,1.247,20.1,15.9,1003.7
97.95833333,1.455,20.1,16.7,1004.1
98,1.564,20.2,17.3,1004.3
98.04166667,1.539,20.3,18.1,1004.3
98.08333333,1.388,20.4,18.3,1004.1
98.125,1.149,20.5,19.1,1003.7
98.16666667,0.927,20.5,19,1003.3
98.20833333,0.753,20.6,19.3,1003.5
98.25,0.679,20.7,19.3,1003.8
98.29166667,0.752,20.7,19.3,1004.3
98.33333333,0.948,20.7,18.4,1005.3
98.375,1.229,20.7,17.8,1006.2
98.41666667,1.525,20.7,16.8,1006.9
98.45833333,1.776,20.6,16.1,1007
98.5,1.913,20.6,15.7,1007.1
98.54166667,1.91,20.5,15.4,1006.9
98.58333333,1.772,20.2,15.1,1007
98.625,1.517,20.2,14.8,1006.9
98.66666667,1.214,20.1,14.5,1006.7
98.70833333,0.943,20.2,13.9,1006.3
98.75,0.761,20.1,13.5,1006.3
98.79166667,0.675,20.1,13.2,1006.7
98.83333333,0.724,20,12.5,1007.3
98.875,0.89,20.1,12.2,1007.7
98.91666667,1.122,20.1,14,1008.2
98.95833333,1.343,20.1,15.5,1008.5
99,1.508,20.1,16.1,1008.5
99.04166667,1.585,20.2,16.8,1008.2
99.08333333,1.533,20.3,17.3,1007.9
99.125,1.388,20.4,18.4,1007
99.16666667,1.198,20.4,18.5,1006.4
99.20833333,1.012,20.5,17.7,1006.5
99.25,0.879,20.5,18,1006.8
99.29166667,0.856,20.5,18,1007.1
99.33333333,0.955,20.5,17.4,1007.9
99.375,1.142,20.5,15.9,1008.8
99.41666667,1.404,20.4,15.2,1009.4
99.45833333,1.658,20.4,16.1,1009.7
99.5,1.839,21.1,15.9,1009.9
99.54166667,1.927,21.3,15.1,1009.7
99.58333333,1.897,21.4,14.8,1009.3
99.625,1.722,21.5,14.1,1009.2
99.66666667,1.446,21.5,14.3,1008.9
99.70833333,1.162,21.6,14.2,1008.3
99.75,0.912,21.5,13.9,1008.8
99.79166667,0.725,21.5,13.6,1009
99.83333333,0.653,21.4,14.1,1009.5
99.875,0.702,21.3,15,1010.2
99.91666667,0.842,21.3,15.9,1010.7
99.95833333,1.031,21.2,16.5,1011.1
100,1.227,21.2,17.6,1010.7
100.0416667,1.382,21.2,19,1010.3
100.0833333,1.441,21.4,20.1,1010
100.125,1.404,21.5,20.4,1009.5
100.1666667,1.289,21.5,20.5,1009.5
100.2083333,1.147,21.2,20.6,1009.3
100.25,1.001,21.2,20.6,1009.2
100.2916667,0.93,21.1,20.3,1009.7
100.3333333,0.953,21.1,19,1009.8
100.375,1.06,21.1,18.5,1010.9
100.4166667,1.241,21,17.4,1011.8
100.4583333,1.477,21,17.6,1011.7
100.5,1.697,21,17.9,1011.3
100.5416667,1.856,21,17.8,1011
100.5833333,1.928,20.9,17.3,1010.3
100.625,1.869,20.9,16.3,1010
100.6666667,1.69,21.4,15.4,1009.4
100.7083333,1.449,21.5,15.5,1008.8
100.75,1.193,21.4,15.4,1008.8
100.7916667,0.959,21.4,15.4,1008.7
100.8333333,0.795,21.4,15.1,1008.6
100.875,0.74,21.4,15.3,1008.8
100.9166667,0.787,21.4,16.9,1008.6
100.9583333,0.911,21.4,18.3,1008.1
101,1.085,21.3,19.8,1007.8
101.0416667,1.263,21.4,20.3,1007.5
101.0833333,1.394,21.9,19.4,1007
101.125,1.44,22,19.5,1005.8
101.1666667,1.414,22.1,19.9,1005.1
101.2083333,1.321,22.1,19.9,1004.8
101.25,1.197,22.1,20.3,1004.2
101.2916667,1.096,22.1,19.5,1004.1
101.3333333,1.032,22.1,18.7,1004.5
101.375,1.043,22.1,18.5,1004.9
101.4166667,1.137,22.2,17.4,1005.3
101.4583333,1.311,22.1,17.6,1005
101.5,1.508,22.1,16.7,1005.2
101.5416667,1.701,22.1,16.6,1005.2
101.5833333,1.861,22.1,16.3,1005.2
101.625,1.926,22,15.9,1005
101.6666667,1.869,22,15.8,1005.2
101.7083333,1.719,21.9,15.7,1005.1
101.75,1.498,21.9,16.6,1005.4
101.7916667,1.241,21.9,16.1,1006.1
101.8333333,0.999,21.9,16.3,1006.7
101.875,0.819,21.8,16.6,1007.4
101.9166667,0.72,21.7,17,1008.4
101.9583333,0.718,21.7,17.2,1009
102,0.809,21.8,18.7,1009.2
102.0416667,0.952,21.8,19.3,1009.3
102.0833333,1.111,21.8,19.7,1009.2
102.125,1.252,21.8,20.7,1008.8
102.1666667,1.324,21.8,20.1,1009.2
102.2083333,1.314,21.8,19.8,1009.7
102.25,1.231,21.8,19.5,1009.7
102.2916667,1.127,21.7,19.3,1010.2
102.3333333,1.015,21.8,18.6,1011.1
102.375,0.927,21.8,18.4,1011.8
102.4166667,0.915,21.9,17.7,1012.5
102.4583333,0.991,21.8,19.3,1012.7
102.5,1.129,21.8,19.5,1012.9
102.5416667,1.308,21.8,19.9,1012.4
102.5833333,1.502,21.8,18.3,1012.4
102.625,1.659,21.8,17.3,1012.7
102.6666667,1.724,21.9,16.8,1012.3
102.7083333,1.7,21.9,16.7,1012
102.75,1.581,22,16.6,1012.1
102.7916667,1.377,21.9,16.4,1012.3
102.8333333,1.12,21.7,16.1,1012.5
102.875,0.873,21.7,16.7,1013
102.9166667,0.662,21.8,16.3,1013.9
102.9583333,0.534,21.8,17,1014.1
103,0.52,21.8,18.5,1013.8
103.0416667,0.598,21.9,17.9,1013.8
103.0833333,0.755,21.9,17.9,1013.2
103.125,0.938,21.8,18.3,1012.1
103.1666667,1.109,21.8,19.3,1011.2
103.2083333,1.209,21.8,19.6,1011.1
103.25,1.223,21.8,20,1010.7
103.2916667,1.176,21.9,19.2,1010.9
103.3333333,1.074,21.9,18.4,1011.5
103.375,0.943,21.8,18.3,1012
103.4166667,0.834,21.6,17.5,1012.5
103.4583333,0.796,21.6,16.9,1012.3
103.5,0.843,21.7,16.9,1011.8
103.5416667,0.963,21.5,16.8,1011.1
103.5833333,1.163,21.5,16.5,1010.4
103.625,1.385,21.7,15.6,1009.6
103.6666667,1.571,21.6,15.1,1009.5
103.7083333,1.686,21.8,14.9,1009.3
103.75,1.704,21.9,14.9,1009.2
103.7916667,1.613,21.8,16,1009.1
103.8333333,1.408,21.6,15.1,1009
103.875,1.149,21.7,16.6,1008.9
103.9166667,0.878,21.6,18.9,1009.5
103.9583333,0.641,21.5,20.1,1009.2
104,0.508,21.4,20.6,1008.5
104.0416667,0.479,21.3,20.5,1007.9
104.0833333,0.567,21.2,21.8,1006.8
104.125,0.756,21.5,21.7,1005.5
104.1666667,0.988,21.6,22.1,1004.5
104.2083333,1.194,21.5,21.8,1004.4
104.25,1.32,21.4,21.7,1004.2
104.2916667,1.363,21.5,22.1,1004.3
104.3333333,1.306,21.5,22,1005.3
104.375,1.167,21.5,22.1,1005.6
104.4166667,1.003,21.7,22.2,1005.5
104.4583333,0.867,21.5,22,1005.5
104.5,0.778,21.6,21.8,1005.2
104.5416667,0.794,21.5,21.9,1005
104.5833333,0.925,21.4,21.9,1004.1
104.625,1.126,21.7,21.9,1003.8
104.6666667,1.389,21.8,21.6,1003
104.7083333,1.618,21.7,21.2,1002
104.75,1.784,21.6,21.8,1002
106.0833333,0.279,21.5,19.4,1022.1
106.125,0.306,21.6,19.8,1021.6
106.1666667,0.495,21.6,20,1021.3
106.2083333,0.772,21.5,19.6,1021.5
106.25,1.072,21.6,19.4,1021.8
106.2916667,1.337,21.8,19.2,1022.2
106.3333333,1.501,21.8,18.9,1022.7
106.375,1.51,21.8,19.3,1023.6
106.4166667,1.377,21.6,17.5,1024.1
106.4583333,1.141,21.6,17.4,1024.5
106.5,0.863,21.6,16.4,1024.8
106.5416667,0.631,21.5,16.7,1024.9
106.5833333,0.516,21.4,16.1,1024.6
106.625,0.546,21.3,15.8,1024.4
106.6666667,0.704,21.3,15.1,1024.2
106.7083333,0.985,21.3,14.7,1024
106.75,1.32,21.2,14.9,1024
106.7916667,1.6,21.3,15,1024.4
106.8333333,1.774,21.7,14.8,1024.5
106.875,1.798,21.6,15.2,1024.9
106.9166667,1.651,21.3,16.9,1025.1
106.9583333,1.357,21.4,17.8,1025.1
107,0.995,21.4,19.2,1024.8
107.0416667,0.652,21.5,19.7,1024.5
107.0833333,0.41,21.5,19.9,1023.7
107.125,0.316,21.6,19.9,1022.5
107.1666667,0.4,21.6,20.3,1021.7
107.2083333,0.627,21.6,20.1,1021.6
107.25,0.94,21.6,20.5,1021.2
107.2916667,1.28,21.6,20.4,1020.8
107.3333333,1.554,21.6,20.6,1020.8
107.375,1.686,21.6,20.5,1021.2
107.4166667,1.651,21.6,19.4,1021.1
107.4583333,1.471,21.6,19.2,1021.1
107.5,1.172,21.6,18.9,1021.2
107.5416667,0.865,21.5,18.9,1020.8
107.5833333,0.627,21.6,18.8,1020.6
107.625,0.498,21.6,18.6,1019.8
107.6666667,0.53,21.5,18.7,1019.1
107.7083333,0.714,21.5,18.5,1018.8
107.75,1.017,21.5,17.4,1018.5
107.7916667,1.329,21.5,18.3,1018.4
107.8333333,1.592,21.6,18.3,1018.4
107.875,1.748,21.6,19,1018.5
107.9166667,1.729,21.3,19.3,1018.8
107.9583333,1.543,21.3,21.1,1018.8
108,1.242,21.4,21.2,1018.6
108.0416667,0.906,21.4,21.2,1018.1
108.0833333,0.6,21.6,21.5,1017
108.125,0.413,21.9,22.1,1016
108.1666667,0.392,22,22.2,1015.4
108.2083333,0.533,22,21.4,1015.3
108.25,0.809,21.8,21.5,1015.6
108.2916667,1.16,21.8,21.4,1015.9
108.3333333,1.494,21.9,21.3,1016.6
108.375,1.722,21.8,21.2,1017.6
108.4166667,1.802,21.8,19.6,1018.2
108.4583333,1.701,21.8,19.6,1018.9
108.5,1.453,21.8,19.4,1019.2
108.5416667,1.118,21.7,19.6,1019.4
108.5833333,0.804,21.7,18.9,1019.5
108.625,0.567,21.8,19.3,1019.7
108.6666667,0.455,21.8,18.3,1019.7
108.7083333,0.512,21.8,17.6,1019.7
108.75,0.724,21.8,16.8,1020.2
108.7916667,1.013,21.8,16.6,1020.8
108.8333333,1.316,21.8,16.3,1021.4
108.875,1.559,21.7,15.8,1022.3
108.9166667,1.671,21.7,15.5,1023.3
108.9583333,1.625,21.7,16.2,1023.7
109,1.426,21.7,17.1,1023.8
109.0416667,1.133,21.7,17.8,1023.8
109.0833333,0.825,21.6,18,1023.5
109.125,0.579,21.5,18.3,1023
109.1666667,0.455,21.5,18.3,1022.8
109.2083333,0.485,21.6,18.2,1022.8
109.25,0.678,21.6,18.2,1023
109.2916667,0.997,21.6,18.1,1023.5
109.3333333,1.342,21.6,17.8,1024.3
109.375,1.64,21.6,17.5,1025
109.4166667,1.826,21.6,17.3,1025.6
109.4583333,1.853,21.6,16.9,1025.9
109.5,1.681,21.5,16.5,1026.1
109.5416667,1.386,21.3,16.4,1026
109.5833333,1.047,21.4,15.9,1025.9
109.625,0.733,21.3,16,1026
109.6666667,0.502,21.4,15.6,1025.8
109.7083333,0.421,21.6,15.7,1025.3
109.75,0.5,21.4,16.3,1025.4
109.7916667,0.722,21.6,15.8,1025.7
109.8333333,1,21.5,15.8,1026.3
109.875,1.289,21.5,15.7,1027
109.9166667,1.491,21.5,16.9,1027.7
109.9583333,1.56,21.4,17.9,1028.1
110,1.488,21.4,18.7,1028.2
110.0416667,1.27,21.4,19.8,1028.2
110.0833333,0.988,21.1,20.4,1027.8
110.125,0.718,21.3,20.1,1027.2
110.1666667,0.538,21.4,20.7,1026.9
110.2083333,0.477,21.6,20.1,1027.1
110.25,0.565,21.6,20.2,1027
110.2916667,0.808,21.6,19.7,1027.2
110.3333333,1.122,21.6,19.3,1027.9
110.375,1.439,21.6,19.2,1028.6
110.4166667,1.687,21.7,17.1,1029.1
110.4583333,1.808,21.7,16.8,1029.4
110.5,1.763,21.7,16.1,1029.7
110.5416667,1.548,21.6,15.4,1029.6
110.5833333,1.229,21.7,15.8,1029.4
110.625,0.882,21.2,15.7,1029.2
110.6666667,0.582,21.3,16.2,1028.9
110.7083333,0.388,21.2,16.1,1028.6
110.75,0.339,21.1,16.1,1028.6
110.7916667,0.436,21.1,16.5,1028.7
110.8333333,0.65,21.2,16.1,1029.1
110.875,0.917,21.3,16,1029.6
110.9166667,1.154,21.3,17.4,1030
110.9583333,1.31,21.3,19.3,1030.3
111,1.349,21.4,20.8,1030.5
111.0416667,1.249,21.4,21.2,1030.4
111.0833333,1.046,21.5,20.8,1029.7
111.125,0.805,21.6,21.2,1028.9
111.1666667,0.61,21.6,21,1028.6
111.2083333,0.49,21.6,20.9,1028.5
111.25,0.496,21.6,20.8,1028.4
111.2916667,0.658,21.6,20.6,1028.5
111.3333333,0.917,21.6,20.5,1028.7
111.375,1.219,21.6,20.7,1029.2
111.4166667,1.506,21.6,18.9,1029.6
111.4583333,1.709,21.6,18.3,1029.9
111.5,1.78,21.6,17.8,1030
111.5416667,1.685,21.6,17.1,1029.9
111.5833333,1.451,21.6,17.1,1029.5
111.625,1.133,21.5,17.3,1029.5
111.6666667,0.814,21.5,17.1,1029.3
111.7083333,0.554,21.6,16.5,1029.1
111.75,0.4,21.6,17,1029.2
111.7916667,0.381,21.6,16.9,1029.6
111.8333333,0.492,21.6,16.4,1029.9
111.875,0.689,21.6,17.1,1030.6
111.9166667,0.914,21.6,18.6,1031.2
111.9583333,1.101,21.6,19.7,1031.6
112,1.22,21.6,20.8,1031.6
112.0416667,1.223,22.1,20.8,1031.5
112.0833333,1.11,21.9,21.4,1031.3
112.125,0.934,21.7,21.1,1030.9
112.1666667,0.753,21.8,19.2,1031
112.2083333,0.603,21.7,18.2,1031.6
112.25,0.548,21.8,18.2,1031.7
112.2916667,0.618,21.8,18.3,1031.8
112.3333333,0.802,21.8,18.5,1032.1
112.375,1.061,21.9,21,1032.5
112.4166667,1.341,21.9,20.9,1032.7
112.4583333,1.575,21.9,20.9,1033
112.5,1.708,21.8,20.8,1033.2
112.5416667,1.705,21.8,20.8,1033.1
112.5833333,1.573,21.8,20.7,1032.9
112.625,1.325,21.8,20.4,1032.8
112.6666667,1.021,21.8,18.4,1032.5
112.7083333,0.74,21.7,18.3,1032.1
112.75,0.526,21.5,17.7,1032.1
112.7916667,0.412,21.4,17.5,1032.2
112.8333333,0.418,21.6,16.9,1032.5
112.875,0.542,21.8,16.4,1032.7
112.9166667,0.717,21.6,17.8,1033.3
112.9583333,0.905,21.6,19,1033.5
113,1.068,21.6,20,1033.3
113.0416667,1.156,21.6,20.5,1033.1
113.0833333,1.14,21.9,20.4,1032.4
113.125,1.035,22.1,20.5,1031.6
113.1666667,0.908,22.2,19.4,1030.9
113.2083333,0.775,22.1,20.1,1030.7
113.25,0.679,22.1,20.9,1030.6
113.2916667,0.677,22.1,20.6,1030.6
113.3333333,0.775,22,20.5,1031
113.375,0.961,21.9,20.5,1031.3
113.4166667,1.194,21.9,20.5,1031.4
113.4583333,1.419,21.9,20.4,1031.6
113.5,1.588,21.9,19.3,1031.3
113.5416667,1.662,21.9,19.4,1030.6
113.5833333,1.627,21.9,18.2,1030.4
113.625,1.469,21.9,18.3,1030.2
113.6666667,1.22,21.9,17.9,1029.7
113.7083333,0.953,21.9,17.4,1029.2
113.75,0.722,21.9,17.2,1029
113.7916667,0.545,21.9,18.3,1029.1
113.8333333,0.47,21.8,19.1,1029.3
113.875,0.496,21.7,18.7,1029.3
113.9166667,0.616,21.7,19.3,1029.5
113.9583333,0.764,21.8,20.8,1029.5
114,0.919,22,21.4,1029
114.0416667,1.049,22.2,21.6,1028.6
114.0833333,1.099,22.3,21.3,1027.4
114.125,1.075,22.4,21.4,1026.3
114.1666667,0.99,22.5,21.8,1025.6
114.2083333,0.88,22.6,21.5,1025.3
114.25,0.775,22.6,21.5,1025.1
114.2916667,0.719,22.6,21.5,1025.5
114.3333333,0.73,22.5,21.5,1026.1
114.375,0.82,22.5,20.8,1026.6
114.4166667,0.987,22.4,20.1,1026.8
114.4583333,1.183,22.2,19.8,1027.2
114.5,1.368,22,20.2,1027.2
114.5416667,1.499,22,19.6,1026.8
114.5833333,1.555,22,18.9,1026.5
114.625,1.501,22,19,1026.6
114.6666667,1.35,22,18.2,1026.1
114.7083333,1.134,22,17.9,1025.7
114.75,0.916,22.1,17.6,1025.9
114.7916667,0.715,22.1,18.3,1026.3
114.8333333,0.564,22.1,18,1026.8
114.875,0.512,22.1,17.7,1027.3
114.9166667,0.54,22.1,18.2,1027.9
114.9583333,0.635,22.1,19.3,1028.1
115,0.768,22,21.3,1028
115.0416667,0.908,22.1,21.4,1027.6
115.0833333,1.013,22.1,20.8,1026.5
115.125,1.06,22.2,21.1,1025.6
115.1666667,1.049,22.3,21.2,1025.3
115.2083333,0.974,22.3,21.3,1025.3
115.25,0.884,22.4,21.2,1025
115.2916667,0.811,22.4,21.1,1025
115.3333333,0.783,22.4,20.9,1024.9
115.375,0.814,22.3,20.6,1025.5
115.4166667,0.907,22.2,20,1026.1
115.4583333,1.059,22.2,20.2,1026.2
115.5,1.233,22.1,20.3,1025.8
115.5416667,1.384,22.1,20.1,1025.3
115.5833333,1.484,22.1,20,1025
115.625,1.511,22,19.6,1024.9
115.6666667,1.443,22,19.6,1024.4
115.7083333,1.303,21.9,19.5,1023.7
115.75,1.126,21.9,19.3,1023.5
115.7916667,0.919,22,19.2,1024
115.8333333,0.742,22,19.4,1024.2
115.875,0.613,22,19.5,1024.5
115.9166667,0.561,21.9,20.3,1024.9
115.9583333,0.584,21.9,21.1,1025
116,0.672,21.9,21.6,1024.6
116.0416667,0.801,21.8,21.8,1023.8
116.0833333,0.937,21.8,21,1022.8
116.125,1.051,21.9,21.6,1021.2
116.1666667,1.114,21.9,21.9,1020.3
116.2083333,1.093,21.9,21.8,1020.3
116.25,1.026,22,21.8,1020
116.2916667,0.95,22,21.7,1020.1
116.3333333,0.883,22,21.6,1020.4
116.375,0.836,22,21,1020.6
116.4166667,0.861,22,20.6,1020.6
116.4583333,0.945,22,20.7,1020.6
116.5,1.068,22,20.3,1020.7
116.5416667,1.201,22,20.1,1020.4
116.5833333,1.342,22,19.7,1019.6
116.625,1.441,22,20.2,1019.2
116.6666667,1.464,22,19.9,1018.3
116.7083333,1.42,22,18.2,1017.5
116.75,1.296,22,18.4,1016.9
116.7916667,1.124,21.9,18.5,1016.8
116.8333333,0.939,21.9,18.6,1016.6
116.875,0.768,21.9,18.7,1016.5
116.9166667,0.647,22,20.1,1016.8
116.9583333,0.591,21.9,21.7,1016.7
117,0.622,21.8,23.1,1015.8
117.0416667,0.722,21.9,23.4,1014.9
117.0833333,0.86,21.9,23.6,1013.8
117.125,1,22.1,24.4,1012.5
117.1666667,1.122,22.5,24,1011.8
117.2083333,1.183,22.6,22.8,1011.3
117.25,1.183,22.6,22.6,1011
117.2916667,1.134,22.6,22.3,1010.8
117.3333333,1.057,22.6,22.2,1010.7
117.375,0.977,22.4,22.3,1010.7
117.4166667,0.921,22.4,21.9,1010.7
117.4583333,0.915,22.3,22,1010.7
117.5,0.97,22.3,21.9,1010.5
117.5416667,1.082,22.2,22.1,1010
117.5833333,1.234,22.2,22.6,1009.7
117.625,1.37,22.1,21.8,1010
117.6666667,1.474,22,21.4,1009
117.7083333,1.513,22,21.5,1008.8
117.75,1.488,22.1,21.2,1008
117.7916667,1.369,22.2,20.4,1008.1
117.8333333,1.191,22.1,20.3,1008.3
117.875,0.99,22,19.9,1008.9
117.9166667,0.802,22,18.3,1009.6
117.9583333,0.668,22,18.3,1010.3
118,0.618,22,17.9,1010.4
118.0416667,0.665,21.9,17.7,1010.5
118.0833333,0.771,21.9,18,1009.7
118.125,0.925,21.8,18.1,1009.3
118.1666667,1.09,21.8,17.7,1008.7
118.2083333,1.208,21.9,17.5,1008.8
118.25,1.273,21.8,17.2,1009
118.2916667,1.275,21.7,17,1009.4
118.3333333,1.217,21.8,16.6,1009.8
118.375,1.124,21.8,15.9,1010
118.4166667,1.024,21.7,16.1,1009.8
118.4583333,0.965,21.7,15.7,1009.4
118.5,0.955,21.7,15.6,1009.4
118.5416667,1.009,21.6,15.8,1008.9
118.5833333,1.138,21.6,15.6,1008.5
118.625,1.313,21.5,16,1008.2
118.6666667,1.474,21.5,16,1007.9
118.7083333,1.601,21.5,15.8,1007.1
118.75,1.656,21.4,15.8,1007
118.7916667,1.62,21.4,15.9,1007.3
118.8333333,1.493,21.4,15.7,1007.6
118.875,1.307,21.2,16.1,1007.9
118.9166667,1.105,21.3,16.3,1008.3
118.9583333,0.919,21.3,17.1,1008.8
119,0.804,21.1,17.6,1008.6
119.0416667,0.777,21.4,18.1,1008.6
119.0833333,0.834,21.4,18.4,1008.3
119.125,0.972,21.3,18.3,1007.9
119.1666667,1.156,21.4,18,1008
119.2083333,1.316,21.3,18,1008.4
119.25,1.434,21.3,17.8,1009.3
119.2916667,1.491,21.2,17.6,1010.2
119.3333333,1.466,21.2,16.8,1011
119.375,1.363,21.1,15.9,1011.8
119.4166667,1.218,21.1,15.6,1012.1
119.4583333,1.088,21.2,15.3,1012.5
119.5,0.982,21.2,14.9,1012.5
119.5416667,0.953,21.2,14.4,1012.4
119.5833333,1.02,21.4,13.9,1012.4
119.625,1.162,21.4,13.8,1012.2
119.6666667,1.336,21.5,13.7,1012
119.7083333,1.514,21.4,14.2,1012
119.75,1.64,21.6,14,1012
119.7916667,1.672,21.4,14.2,1012.4
119.8333333,1.602,21.5,14.3,1012.8
119.875,1.432,20.8,13.8,1013.3
119.9166667,1.2,21.3,14.8,1013.5
119.9583333,0.958,21.3,16,1013.8
120,0.764,21.5,16.7,1013.4
120.0416667,0.658,21.5,17.8,1013
120.0833333,0.658,21.5,18.1,1012.2
120.125,0.772,21.5,18.1,1011.4
120.1666667,0.969,21.6,18.4,1011.2
120.2083333,1.199,21.6,18.3,1011.2
120.25,1.403,21.6,18.4,1010.9
120.2916667,1.541,21.6,18.5,1011.1
120.3333333,1.579,21.3,17.5,1011.7
120.375,1.493,21.2,16.7,1012.4
120.4166667,1.343,21.4,16,1012.3
120.4583333,1.156,21.3,15.5,1012.6
120.5,0.978,21.3,15.3,1012.6
120.5416667,0.865,21.1,15.3,1012.3
120.5833333,0.857,21,15.3,1012.3
120.625,0.95,21.1,15.7,1012
120.6666667,1.125,21.1,15.5,1011.5
120.7083333,1.35,21.1,15.5,1011.1
120.75,1.549,21.1,15.3,1011.8
120.7916667,1.67,21.1,15.8,1012.1
120.8333333,1.68,20.7,15.6,1012.8
120.875,1.585,20.9,16.1,1013.5
120.9166667,1.376,20.9,16.7,1014.3
120.9583333,1.111,20.8,17.4,1014.5
121,0.868,20.8,18.6,1014.4
121.0416667,0.696,20.9,19.9,1014
121.0833333,0.63,21,20.6,1013.6
121.125,0.683,21,20.9,1012.9
121.1666667,0.862,21,20.6,1012.8
121.2083333,1.101,21.1,20.8,1012.8
121.25,1.359,21.1,20.8,1012.9
121.2916667,1.569,21,20.4,1013.3
121.3333333,1.686,21,20,1013.9
121.375,1.672,21,19.4,1014.8
121.4166667,1.546,20.9,18.4,1015.2
121.4583333,1.342,21,17.9,1015.4
121.5,1.1,21,17.6,1015.9
121.5416667,0.904,21,17.5,1015.5
121.5833333,0.807,20.9,17.5,1015.2
121.625,0.83,21,17.8,1014.8
121.6666667,0.959,21,17.5,1014.6
121.7083333,1.181,21,18.1,1014
121.75,1.431,21,18,1013.4
121.7916667,1.631,21,17.9,1013
121.8333333,1.744,21,19.2,1012.7
121.875,1.727,20.9,19.2,1012.7
121.9166667,1.575,20.9,18.6,1013
121.9583333,1.339,20.8,19.4,1012.6
122,1.067,20.8,20,1012
122.0416667,0.828,20.9,21.5,1011.2
122.0833333,0.679,21,22,1010.4
122.125,0.664,21,21.9,1009.5
122.1666667,0.783,21.1,22,1009.7
122.2083333,1.006,20.8,21.9,1009.7
122.25,1.283,20.8,21.3,1009.9
122.2916667,1.537,20.8,19.7,1011.1
122.3333333,1.722,20.7,18.5,1013
122.375,1.778,20.6,18,1014.2
122.4166667,1.699,20.6,17.2,1014.5
122.4583333,1.501,20.4,17,1014.7
122.5,1.225,20.3,16.8,1014.4
122.5416667,0.963,20.2,16.3,1014.7
122.5833333,0.767,20.2,15.7,1015.3
122.625,0.683,20.3,15.1,1015.5
