tau,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
3422,24.30046932,-67.89396453,-10.8224686,-80.68917442,-38.57199987,-34.78819283,-48.74818176,47.81807834,-6.315944437,-8.914253166
3423,10.24291921,-68.8688736,-12.26254122,-80.49263632,-37.78691377,-9.581501586,-39.6011164,44.72467884,-17.94611745,-4.374578498
3424,42.51468899,-59.81274261,-1.659637729,-63.52925813,-42.53294669,6.54386057,-53.32018217,24.79269859,-20.91046853,-15.96058677
3425,19.48972284,-79.55649979,-12.96326105,-63.77776173,-50.87312251,-18.05588834,-60.61181716,15.80972723,-24.90689534,-21.01079872
3426,18.77034026,-79.95009368,-19.08972904,-74.30746312,-65.12499919,-5.522352677,-64.4770023,-12.27466879,-22.77446337,-21.04333688
3427,-5.900547723,-68.64416644,-9.562394009,-74.47226912,-71.57173584,22.62438169,-68.28053119,8.129696245,-10.18938716,-19.83623989
3428,-12.23034355,-70.46471022,-12.34014857,-59.58373656,-83.53166369,12.8732977,-87.01389791,5.253940018,-17.20440148,-13.8355936
3429,0.139426945,-47.32028388,-8.53490931,-64.37366519,-74.27151884,-4.232651176,-56.08676357,10.1018728,-7.697190788,-32.61373282
3430,-27.76980415,-41.21325886,5.082812029,-56.95671143,-79.1314194,-4.446713358,-55.02102065,19.63937385,-9.238391062,-33.82490623
3431,-39.59655975,-22.41161942,-22.30533801,-41.95242728,-70.65881497,-6.864267335,-46.01962401,-5.506789271,-4.829473952,-31.30902971
3432,-17.61519468,-22.72447012,-30.14231612,-17.45133022,-67.6034264,-0.45368624,-51.78226036,-18.31276935,-15.41484484,-10.34219348
3433,2.332781689,-0.963392354,-48.79402374,-2.235530978,-48.99406592,-1.908099746,-61.03796556,-48.08989699,-6.722978273,9.560760131
3434,5.970503941,-6.421247626,-53.58405814,-23.56392923,-36.55205733,0.022856002,-84.34843062,-86.7130284,-5.80936967,3.563005543
3435,14.31288001,5.909221398,-54.30516833,-19.50355713,-34.33146988,21.20334368,-62.42559694,-81.87972202,2.378804839,-1.33783092
3436,-4.338870595,0.794154888,-42.79568489,-18.90086293,-41.99530551,7.258160188,-53.60300753,-86.30202786,-2.166352656,18.71972714
3437,-7.98670367,8.317209288,-3.204929507,-41.54640857,-32.24998381,7.851586957,-68.48390591,-95.67545888,-13.12716814,18.95830031
3438,-15.15601194,-9.135470214,-11.08662882,-34.20562239,-30.5352836,15.21325788,-69.77928689,-98.12203179,-17.0373505,26.08970659
3439,-19.81146292,-12.6778882,-1.249872918,-53.29796708,-26.99962339,13.21387725,-58.1218455,-107.3349176,6.863588676,5.16729231
3440,-21.39341672,-27.26979089,-11.24235767,-69.02388843,-10.33044294,6.366503874,-52.71252682,-81.49691962,-10.6168014,19.36625269
3441,-37.03968914,-13.50143281,-17.57155614,-58.47074063,-3.967271014,16.38837588,-72.21083106,-53.80719313,-14.54164135,10.07701311
3442,-12.12749504,-8.535424773,-14.18727777,-62.96243031,11.26401354,18.79264687,-51.35202757,-48.62862606,-21.53795993,0.763848739
3443,-24.68156773,-1.739662384,-15.3372314,-79.42990902,-5.311038433,22.91858342,-42.02154345,-67.15579107,-24.56581312,10.24409283
3444,-13.57063443,-4.162590866,-9.271922417,-54.95859191,-14.65968314,14.81041215,-24.58259569,-76.10232592,-32.12379765,-6.142218913
3445,-22.73589742,-36.91456503,-15.49187602,-69.27932738,-35.24173556,7.792789827,-28.10605096,-56.14931022,-35.39544038,-22.58352311
3446,-47.00010976,-25.24812588,1.630402885,-52.02944407,-39.54485617,14.47057569,-19.55799826,-37.95167129,-37.71614948,-39.03313605
3447,-42.49128734,-37.00950926,-16.89397944,-30.28619223,-35.87998396,43.1074547,-32.37257367,-23.99237965,-38.34208088,-34.02745446
3448,-41.27625043,-22.31529165,-13.39261151,-45.74226298,-33.03976805,25.60293497,-43.9488932,-24.00526185,-40.30794827,-55.1702743
3449,-63.09629186,-32.01166341,-21.67896688,-37.14151603,-53.13594992,15.70175091,-65.5698547,-30.4197553,-35.54845285,-61.38160652
3450,-65.77259704,-43.75523077,-25.61355033,-18.9572069,-60.45372899,-12.22395771,-86.4025644,-27.84239491,-30.65832507,-63.62597037
3451,-63.99241011,-29.87349513,-12.63492794,-25.13254841,-79.62572808,2.510600251,-67.93084919,-41.16070326,-7.817073051,-68.54035022
3452,-78.4471213,-34.28940067,-34.90399851,-34.21241054,-67.86832492,-2.497601867,-52.59968082,-22.72546483,-19.71685014,-76.74839401
3453,-90.19945297,-55.19261841,-34.05603582,-35.63413402,-70.74493501,-5.588375946,-41.67669832,-30.81639749,-13.61816412,-76.89839374
3454,-91.54627718,-39.4307851,-21.70990327,-39.54204725,-62.34252543,-10.56371211,-42.28554752,-57.83454926,-17.89809321,-81.17039762
3455,-71.1199458,-38.81748831,-31.44506345,-25.28106956,-94.37729671,-15.0394029,-45.05021369,-68.93026013,-30.99954655,-106.0705132
3456,-75.22736866,-53.16515965,-38.61456821,-18.90502838,-96.50606166,-25.29151128,-50.88888498,-74.32563529,-33.26972297,-100.9516168
3457,-63.49040498,-44.08620626,3.013608254,-34.95093735,-118.6020525,3.50672874,-63.24112982,-45.31772012,-41.37251822,-80.92925186
3458,-47.42644084,-56.85187626,-25.09572957,-44.2707484,-133.8328479,7.820596757,-44.2605338,-52.08354726,-53.74247467,-72.45386992
3459,-18.35600103,-30.69311936,-8.056636831,-55.43641162,-120.0645566,8.838623743,-44.37788592,-52.45802818,-34.96663069,-69.50456364
3460,-14.31543011,-13.35627246,-3.45343794,-63.85179902,-98.6323447,38.31291743,-54.47082462,-52.58714032,-52.40881901,-72.56290396
3461,15.88744638,-32.63475571,-9.833407959,-77.64104383,-93.62053287,44.85341842,-39.3156658,-27.58742925,-18.89847552,-64.07515194
3462,-12.38403237,-48.48215759,-3.923125362,-72.20479416,-80.59011975,26.08116356,-11.46498027,-38.38274871,-32.18863862,-45.56808407
3463,-41.70352577,-39.15634014,-13.32487809,-86.40892921,-47.33786338,29.38440699,-16.77808811,-39.23303981,-25.73121635,-53.64494241
3464,-56.61217529,-28.09697764,-9.254031866,-67.2305292,-26.45481459,4.84337357,-21.74912423,-40.58175533,2.466759661,-50.08091654
3465,-48.29900627,-40.38719174,3.502882307,-60.13200819,-44.46048403,25.27434783,-11.53541173,-48.57446135,-4.697495212,-24.18740127
3466,-66.43932177,-38.74193227,-6.538381595,-67.87317624,-25.89480768,31.81143016,-28.14591634,-67.62515651,-11.1986722,-37.88089249
3467,-69.64001171,-43.9378906,-22.00800536,-60.30443058,-9.261799021,39.64965021,-25.89250289,-49.68190247,-10.6479869,-34.45109246
3468,-59.42019031,-42.27854338,-7.118933914,-43.53773132,-10.64717549,16.5736871,-46.31344586,-66.54318809,3.396262329,-43.42513206
3469,-49.72168387,-36.9466963,-21.40556564,-33.1244289,6.836462545,24.27318766,-45.14294459,-49.28718143,12.71228578,-66.83779962
3470,-42.24211305,-45.19460517,-17.57972528,-42.71741553,-18.45726532,30.60770097,-47.92655428,-61.43103895,43.62217395,-81.38795168
3471,-20.39809367,-49.68249818,-12.65448327,9.12598854,0.675346581,10.11391659,-64.1917315,-49.18533145,20.24319725,-86.0175707
3472,-7.586220931,-44.61729915,-24.886797,17.56398872,3.440355218,15.39516901,-44.81450362,-67.65468936,17.10650601,-76.77839897
3473,14.26833255,-16.02118248,-27.26223529,27.39129282,13.00453526,2.817338712,-35.42567396,-84.51401584,2.924214801,-82.83509067
3474,4.286252416,-24.84042845,-43.13982588,37.11655655,9.088188394,6.129889303,-42.96365221,-72.28053096,-24.07482762,-75.27082102
3475,-10.53855136,-33.38941126,-43.18158754,31.92906417,19.80340944,23.51453712,-63.34023306,-83.64525559,-27.75375826,-69.1280015
3476,-20.13878225,-39.63713891,-44.22025438,-5.747927856,-2.630100394,39.42846451,-63.08783204,-84.79408673,-30.31188891,-56.51931202
3477,-50.55792636,-33.89623133,-46.42311592,13.1037033,-5.956948455,26.26662793,-63.65010816,-68.65525659,-21.49094841,-62.9699383
3478,-50.45120128,-26.18880074,-62.80208092,-21.42210869,-10.51581188,20.12185283,-66.72972552,-65.6566584,-11.54182824,-38.87203985
3479,-40.57648126,-9.587307571,-71.88003424,-10.15271072,-23.42631191,31.49777274,-52.52115725,-48.47768767,-26.77147787,-58.22198417
3480,-48.91257886,14.38466211,-58.09382769,9.294425266,-42.04326797,27.71900039,-50.654918,-51.11454998,-32.81831344,-54.21900607
3481,-67.07730285,7.609115387,-42.63409032,32.09957936,-14.86382201,24.72417491,-44.31588307,-47.66834318,-42.620625,-46.95390114
3482,-59.50783739,-14.41828729,-67.94124548,41.51138457,-13.7563169,-9.668592942,-36.83629317,-56.23908824,-31.28312313,-42.44705243
3483,-42.85629161,-34.84184915,-78.08011753,49.9696801,-31.82882944,-25.96629016,-31.17524578,-75.25802134,-31.95712878,-33.54479768
3484,-22.64314412,-42.09393306,-61.33206993,27.34274564,-23.92724596,-30.41199323,-48.75829009,-98.9277682,-39.73376809,-9.722115228
3485,-24.2663733,-44.33557243,-57.77558751,30.18112676,-39.88103122,-37.26627051,-43.77244147,-94.95828516,-50.29964064,-24.42742926
3486,-32.20990414,-45.15524719,-34.17236424,-0.805739377,-79.00800201,-34.85101739,-59.5979025,-90.95521407,-37.49521239,-38.01938843
3487,-5.721225537,-37.51592935,-29.531275,0.487844223,-62.08023209,-53.13930134,-62.76100575,-76.93788103,-35.11066706,-23.2650966
3488,-7.846126172,-50.97572059,-53.33676968,-26.73613449,-46.51217903,-63.78394963,-26.53446445,-99.53320044,-11.80201671,-6.18209895
3489,-18.36028457,-43.6435662,-36.55677409,-11.54256297,-68.57600879,-45.05036596,-3.992212137,-83.85646906,-0.44654057,3.602356485
3490,-4.985178277,-38.58976444,-40.4042837,-27.10222118,-76.35820818,-44.870679,5.731748038,-91.11345856,3.497066179,-0.417897982
3491,12.46866808,-31.90032221,-23.89407057,-3.513266335,-85.74119725,-56.34044993,0.992570237,-104.3784924,-18.04031781,-26.57815894
3492,1.948082798,-21.80646162,-46.95304931,15.66229619,-69.43532005,-37.02555966,18.36530027,-83.44565132,-18.27829608,-29.94717521
3493,1.754369507,-9.776064987,-5.167701407,24.07655311,-72.63625267,-13.97200589,23.96965007,-80.65527128,0.610013098,-35.88369563
3494,-27.00037981,-4.508091037,-34.2336761,14.26043832,-57.69753256,-3.160160473,39.85654652,-63.43195355,8.954719184,-40.84822676
3495,-37.59538722,19.41227797,-14.94768201,6.951478641,-54.19810173,-6.637635374,21.53548792,-80.09053107,6.235338704,-54.89676321
3496,-58.37603905,26.45563883,-16.79544638,-7.409239712,-43.8536859,-7.452696447,20.11710659,-84.5331576,-5.278748701,-57.2668956
3497,-50.70004302,15.7745508,-3.740821865,-7.688305999,-54.3754733,-21.45407323,20.76459689,-64.50151973,10.90809816,-48.69724702
3498,-59.09782732,25.61879074,-29.19211213,-14.30532954,-81.02818562,-40.87591588,7.612750741,-65.47557535,31.88189308,-23.80775193
3499,-30.05151892,9.36908522,-36.26358536,-2.929037145,-76.70883463,-42.42401931,16.44431748,-36.52633132,52.37204534,-20.44066577
3500,-31.32538918,-19.88633747,-39.51676952,-23.56576325,-79.84978744,-27.31490014,11.40944706,-39.48436858,31.29788606,-2.182397873
3501,-22.0053293,-49.01091359,-43.51995191,-45.47753966,-59.998389,-19.54882281,16.91929063,-24.95879703,15.3184195,0.563438338
3502,-33.70752793,-42.32783886,-39.72029891,-8.265042307,-58.16505162,2.075240079,25.24348789,-17.31309071,1.240671119,7.950169809
3503,-20.68767676,-29.94284581,-37.68538725,3.648798709,-42.93637089,-28.44863612,22.26148136,-29.73810934,-2.863446699,2.211403109
3504,-44.53356977,-34.89098669,-29.4886624,-1.353977189,-71.67271068,-13.97504431,34.80443122,-45.60646529,23.32931215,-9.097357087
3505,-47.63639209,-17.03033914,-23.21129894,-2.041505512,-57.4655874,-6.705957344,42.09492678,-67.70852167,6.386583848,-5.976821194
3506,-65.14393513,-20.15678261,-24.33469959,4.711172324,-48.80557837,-3.691187423,40.35593056,-97.79499697,-13.43197348,-11.97331399
3507,-39.13835457,-29.46663235,-39.16073533,1.253249557,-51.60719509,-4.479830502,40.81970909,-103.8617189,-11.4737264,-18.87534598
3508,-36.11435394,-19.99247717,-45.64280895,-14.33668225,-37.76233564,-12.97308141,27.39917599,-103.6283683,-16.22913231,-11.11119939
3509,-14.3443103,-37.81902975,-42.35322604,-5.704037178,-83.29418679,35.75905655,20.74226549,-101.8029293,-15.86482178,-12.47264659
3510,-22.33396562,-63.98350433,-54.72553411,3.190526965,-72.66586517,37.45048771,55.14481918,-103.7234583,-22.57273326,-14.33718308
3511,-7.824971859,-65.37997613,-65.91757238,7.481894207,-62.22715153,28.98137096,48.01327362,-98.40017056,-9.935183161,-31.46473451
3512,5.38139595,-65.8163159,-77.34778219,28.08958831,-50.38416589,22.35045838,49.79447314,-92.87519763,-13.58470423,-30.53953494
3513,29.70521096,-88.24765288,-37.51903687,44.45552405,-29.40501199,27.70704182,52.97067943,-109.6592298,-24.14815833,-14.39444115
3514,20.93419791,-96.15658202,-43.57602346,39.03513754,-18.57039053,11.72637137,45.1518055,-109.7178127,-18.80636396,-27.24130343
3515,3.19164181,-65.87975866,-30.39397951,55.4891411,-22.2594423,11.44140825,70.28381093,-110.8319249,-5.395971231,-16.0808971
3516,-5.604897949,-62.86282832,-9.402764451,24.5443521,-27.52903676,-11.61803423,83.07977322,-101.1085509,4.880870607,-18.76051985
3517,-13.08112679,-52.59905793,1.228403751,25.77579917,-30.95191498,-6.254902079,89.18232006,-87.08998384,7.184440753,-19.58836456
3518,-1.557011621,-32.61076788,-12.22157923,42.69826661,-28.66185559,-23.6672203,86.61983231,-78.82526972,25.7552383,-21.91904783
3519,-21.11393693,-21.4746694,-16.63481325,3.066211971,0.716687292,-42.55687717,71.60988615,-81.20399192,30.10858861,-8.829623274
3520,-32.63898188,-26.19361389,-44.51527548,17.62021871,-14.38219655,-44.43358668,45.66478881,-69.994347,30.53864073,-1.428610439
3521,-20.34795647,-31.71682439,-21.81850081,39.40453128,0.122211071,-23.67184733,30.78885731,-81.90587156,37.65782777,-2.148942004
3522,-53.88151363,-12.19773497,-0.149638033,32.29258596,-11.81718886,-18.23211363,16.55294867,-86.18279951,46.59206093,3.778220936
3523,-51.42891755,-13.59254534,6.131114203,20.74411586,-19.40473749,-8.540041585,26.15940504,-82.24942875,49.02131475,-16.44604785
3524,-38.42970351,-10.51939808,-4.976129055,9.384551315,-29.3096166,-24.37885416,-2.841339722,-77.20443313,53.59436581,-4.616399005
3525,-65.87782442,-30.57836014,12.53369186,-8.654780138,-47.47902741,-33.95126505,6.286372394,-61.30066879,49.57779875,-4.125286538
3526,-69.04386061,-59.03975505,-17.5030887,-18.28067571,-23.03835251,-35.24117683,-11.44829318,-57.47663944,51.44109667,8.946077532
3527,-66.28671661,-42.86350733,-6.934073576,-1.023550386,2.125937265,-33.56028199,-38.16192658,-57.64806236,76.33138575,15.56728418
3528,-43.79101629,-33.85530388,-3.289546054,-13.25316836,-24.95399655,-36.216137,-18.02389107,-46.06378511,61.05542357,15.22783794
3529,-29.74840597,-37.97893597,13.10515118,-5.721583546,-16.24371949,-50.76163454,-4.521908226,-15.53689503,73.3561952,-4.259346032
3530,-8.122294148,-25.18123125,-0.976396072,-29.18899907,-47.59022242,-54.39077068,-6.599799652,-38.94556505,58.85367621,-30.26182327
3531,-26.51381682,-42.87401878,13.59537006,-8.960729252,-37.39146037,-40.45262118,5.175864897,-36.40604516,44.3937286,-43.98170176
3532,-39.46656569,-27.93702289,-0.902747866,5.931038905,-30.8001529,-46.29936249,-2.145508997,-55.35068647,53.43732214,-33.93385396
3533,-66.68005127,-31.90950024,5.631879477,5.797323951,-44.64924187,-52.999261,-8.358090569,-57.72298881,4.615396778,-24.10067992
3534,-68.66798899,-5.559400257,33.76413281,-0.626697455,-43.21989283,-48.46163472,-3.606769207,-41.75601885,1.917758177,-38.47436016
3535,-61.22037922,-11.17706805,27.27380416,-4.251504724,-46.1352932,-45.86285581,11.39704484,-32.7453962,-15.65048961,-39.19780406
3536,-63.3615445,-22.65683303,19.69342238,-13.62286862,-30.73369928,-49.76514669,3.08480938,-25.3959499,-11.26583668,-25.83372123
3537,-83.56369277,-10.79327633,35.17449429,-15.13219391,-45.03160955,-64.17440058,-5.179621395,-37.96852597,-24.66712741,-42.42700909
3538,-85.27258354,-21.06753995,36.23928923,5.550434937,-52.73218183,-55.21058269,-37.60871288,-16.76459859,-45.18760726,-33.02349908
3539,-78.82581951,-11.32991757,23.4747875,14.35128339,-37.35951768,-67.86167037,-57.03698164,9.652354005,-28.88033673,-37.79871383
3540,-59.8644502,3.293101464,10.01425032,-6.492820978,-42.05443375,-53.03754768,-52.09861302,35.80307263,-56.36866862,-39.62337917
3541,-56.55543994,15.36771603,31.06147229,-17.78646203,-44.43121833,-76.42189132,-53.35504853,40.04779046,-10.51019101,-27.47354947
3542,-60.30320084,17.53745066,37.44730881,-4.721357844,-26.35931513,-63.31955997,-49.91793424,34.66972211,8.130459408,-45.3985508
3543,-69.50296766,17.34937651,50.25210294,-5.207971308,-25.14872109,-52.44584522,-27.49562872,26.9768271,26.66775877,-29.82690421
3544,-90.68847813,2.696080454,45.64035109,-8.527103838,-23.99225875,-58.41627235,-25.35300039,8.763283406,-6.696091215,-56.23354139
3545,-88.07210225,24.01568162,53.31314485,-58.72982258,-23.04975442,-73.74120502,-1.4464049,-0.906261377,13.59500052,-73.94265778
3546,-82.38777552,9.745795905,63.11145793,-38.44868053,24.40856107,-70.19884615,-13.93506889,-9.707493069,32.01532978,-66.59028881
3547,-88.57093218,16.18919879,84.74893241,-26.37783495,39.4728598,-71.95405051,-20.55992401,-5.162986944,35.0559199,-70.89287164
3548,-97.99689098,28.69452065,51.21427857,-27.20487052,41.99378763,-84.87197612,-14.32822857,-3.212187973,17.06514839,-77.42998489
3549,-79.9474314,56.37424777,55.94027631,-10.7705641,38.02413171,-84.53927767,-12.01789753,-1.94960202,9.395598954,-58.97020267
3550,-76.3362444,55.38963239,31.46889344,-17.35147378,45.19054486,-60.497117,-30.48940413,2.444806183,12.13802942,-57.18279317
3551,-82.53281165,11.07636707,-3.729485378,-37.62714464,23.39209138,-73.97286016,-11.40345231,0.097805751,4.331002233,-29.15782279
3552,-85.09101159,23.80856241,-10.82125055,-63.40233517,4.362211373,-95.8981252,-31.86839221,2.342150774,2.607830484,-16.423277
3553,-75.05849385,24.02469144,-17.45572899,-37.61714756,-2.558443141,-87.33835153,-1.067278543,19.59333587,-2.821602343,-17.54473094
3554,-76.99918495,-17.15125247,-20.3848715,-37.70611562,-23.97621669,-122.5802224,-25.98743045,17.85341581,-2.443767675,-26.29726578
3555,-66.56156433,-45.41703012,-30.19752994,-36.62861642,-11.86410225,-125.9735052,-56.05735857,17.45969728,-7.155571548,4.898327418
3556,-70.67511932,-60.63492136,-26.90423685,-40.38364754,0.742425698,-117.3230236,-60.30193165,41.64399578,5.927499696,15.56410394
3557,-45.76972945,-66.79262265,-38.46946793,-41.39326597,1.602059884,-99.69485647,-55.13510182,40.60222542,21.82914612,11.67420201
3558,-54.23981818,-37.16421424,-42.50465106,-48.10117855,9.493346783,-108.7525994,-53.97978038,14.13976846,30.91380213,20.01264743
3559,-67.29119616,-13.95725754,-42.73348091,-52.15170914,21.54270693,-77.83329214,-50.47214226,9.401384628,44.43997427,4.009945085
3560,-65.10301682,-4.326921099,-45.2139559,-53.16710063,1.343617887,-64.04736376,-62.29584225,25.86418774,48.40907736,-1.546124705
3561,-59.29970998,11.31013309,-22.85165071,-63.03135592,-0.493913813,-83.45364639,-68.24495125,14.5564147,32.69079473,14.83800376
3562,-59.46294983,30.15076137,-23.7385131,-79.77846118,-30.16371009,-83.91454964,-66.20328911,8.897113086,22.21099845,-1.233069017
3563,-42.39490685,23.68430077,-16.583536,-65.78192353,-40.03700819,-98.94083924,-28.22967177,11.98295408,16.75408068,-22.72976328
3564,-31.22642728,24.85197484,-9.723621414,-88.38426377,-39.16496301,-99.03760543,-0.754304118,1.298707979,12.28553126,-36.70272095
3565,-37.5610158,11.82975025,5.254787278,-100.9053482,-61.69428558,-120.1460995,-35.8729252,-7.659775769,34.12182241,-35.71160504
